JPM,XOM,CRM,AMZN,TSLA,TWTR,AAPL,ORCL,GOOG,ZM,MCD,NKE,SBUX,T,KO
148.99781799316406,76.69164276123047,200.02999877929688,154.65249633789062,292.1166687011719,35.43000030517578,168.39833068847656,74.90069580078125,132.30850219726562,129.3800048828125,246.81541442871094,141.71571350097656,91.87572479248047,17.458036422729492,60.762874603271484
149.69642639160156,75.8387451171875,196.83999633789062,152.60150146484375,285.6600036621094,34.31999969482422,166.8228302001953,73.94869232177734,130.46749877929688,126.95999908447266,246.49082946777344,141.8645782470703,92.16206359863281,17.538860321044922,61.17369842529297
149.43075561523438,74.9564437866211,195.1300048828125,150.19749450683594,273.84332275390625,32.93000030517578,163.85133361816406,73.50244903564453,129.40249633789062,126.61000061035156,248.55638122558594,137.14071655273438,91.93496704101562,17.4506893157959,60.919376373291016
146.3018341064453,75.26034545898438,190.5399932861328,144.82699584960938,254.67999267578125,32.7599983215332,159.61346435546875,71.86619567871094,127.58499908447266,120.0999984741211,243.72689819335938,135.79104614257812,88.51863098144531,17.27434539794922,60.24445724487305
142.22833251953125,74.3094253540039,204.2899932861328,151.35800170898438,266.92333984375,34.97999954223633,162.27584838867188,74.18669128417969,132.67349243164062,126.97000122070312,241.0121612548828,136.1284637451172,89.8614730834961,17.0686092376709,59.18804931640625
145.5933837890625,76.3093032836914,208.08999633789062,153.7884979248047,269.9566650390625,35.290000915527344,164.37982177734375,75.71385955810547,134.51950073242188,125.31999969482422,245.35968017578125,137.74609375,91.41165924072266,17.56825065612793,61.47692108154297
139.5225067138672,76.87789916992188,210.52999877929688,153.56300354003906,290.1433410644531,35.54999923706055,164.6490478515625,75.33702850341797,134.89100646972656,132.60000610351562,242.0957489013672,135.51316833496094,90.63162231445312,17.40660285949707,60.88025665283203
134.25840759277344,77.61315155029297,208.88999938964844,151.14199829101562,288.1233215332031,35.560001373291016,162.73451232910156,75.37670135498047,134.16799926757812,122.77999877929688,237.0118865966797,131.21603393554688,89.00244903564453,17.289039611816406,60.616153717041016
137.04296875,78.9464111328125,210.38999938964844,152.05250549316406,293.2966613769531,34.619998931884766,166.08494567871094,77.62777709960938,134.75149536132812,121.61000061035156,238.30758666992188,134.64976501464844,91.59925842285156,17.502120971679688,61.066104888916016
136.06886291503906,79.44638061523438,204.75,147.89849853515625,279.7633361816406,33.4900016784668,165.75587463378906,77.59803771972656,134.30799865722656,113.11000061035156,234.064453125,132.95277404785156,90.37490844726562,17.56825065612793,61.105228424072266
132.24134826660156,82.4364013671875,203.00999450683594,145.64100646972656,279.42999267578125,33.38999938964844,162.70460510253906,75.85269927978516,132.1219940185547,108.94000244140625,233.23362731933594,130.4810028076172,88.89383697509766,17.538860321044922,61.20304489135742
127.13471984863281,85.40682220458984,196.22999572753906,137.4530029296875,268.1933288574219,32.41999816894531,158.8456573486328,73.70077514648438,126.4645004272461,107.87999725341797,221.87905883789062,123.77692413330078,83.39413452148438,17.318431854248047,59.745601654052734
126.23932647705078,86.05384063720703,192.0800018310547,136.01449584960938,274.79998779296875,32.68000030517578,156.99095153808594,72.71903228759766,127.27850341796875,108.48999786376953,220.3558807373047,120.56413269042969,82.93994140625,16.899612426757812,57.37846755981445
131.29676818847656,81.16197204589844,203.16000366210938,139.2790069580078,286.3233337402344,34.369998931884766,162.4852294921875,75.46595001220703,133.86599731445312,109.08000183105469,220.0393829345703,126.27354431152344,86.49449920654297,17.090652465820312,57.67190933227539
129.7421417236328,83.68143463134766,200.14999389648438,146.8175048828125,279.4333190917969,34.119998931884766,158.06788635253906,76.01136779785156,132.6820068359375,103.33000183105469,219.5745086669922,125.35844421386719,86.06006622314453,17.03921890258789,56.615509033203125
126.8198471069336,83.25008392333984,197.89999389648438,145.52450561523438,265.1166687011719,33.0,154.28868103027344,77.17161560058594,130.47549438476562,98.12000274658203,224.39129638671875,121.97657012939453,81.68596649169922,17.03921890258789,56.654632568359375
128.07928466796875,80.26985931396484,193.1199951171875,141.85299682617188,255.4566650390625,33.029998779296875,150.19039916992188,76.42786407470703,126.74099731445312,94.63999938964844,223.70883178710938,116.94353485107422,78.28937530517578,16.818790435791016,57.69941329956055
130.35218811035156,75.70149993896484,196.13999938964844,147.3665008544922,267.2966613769531,33.970001220703125,154.64764404296875,79.92845916748047,129.66050720214844,98.97000122070312,230.02903747558594,118.76377868652344,82.071044921875,16.965744018554688,58.76390075683594
136.17709350585938,75.41719818115234,205.57000732421875,153.10400390625,280.07666015625,35.369998931884766,159.1348114013672,79.29378509521484,133.6905059814453,106.83999633789062,235.53817749023438,124.5229263305664,86.3069076538086,17.03921890258789,58.606197357177734
137.89898681640625,77.42689514160156,210.41000366210938,157.23899841308594,290.5333251953125,37.29999923706055,160.16188049316406,79.92845916748047,134.60049438476562,111.29000091552734,234.87548828125,126.7311019897461,86.55374908447266,17.03921890258789,59.22715377807617
137.84979248046875,77.12298583984375,218.8000030517578,161.25050354003906,301.7966613769531,37.77000045776367,163.5122833251953,80.99945831298828,136.80149841308594,116.27999877929688,236.3096466064453,130.5406951904297,88.4692611694336,17.061262130737305,59.23701095581055
137.40701293945312,80.58356475830078,213.72000122070312,161.4915008544922,307.0533447265625,37.439998626708984,164.90830993652344,80.28545379638672,136.47850036621094,116.87000274658203,232.74899291992188,129.49627685546875,85.76384735107422,17.01717758178711,59.710121154785156
140.32931518554688,80.23064422607422,218.2100067138672,164.88900756835938,331.32666015625,38.43000030517578,168.3385009765625,81.11846160888672,140.27749633789062,119.80000305175781,235.5183868408203,132.38082885742188,86.78084564208984,17.053913116455078,59.92695617675781
137.53494262695312,81.49527740478516,211.11000061035156,163.4080047607422,333.03668212890625,38.0,169.7245330810547,79.72020721435547,138.5034942626953,116.80999755859375,233.5402374267578,132.2913055419922,85.13192749023438,17.053913116455078,59.5327033996582
138.43032836914062,81.74036407470703,213.97999572753906,163.64950561523438,337.97332763671875,38.81999969482422,173.5735321044922,81.5547866821289,141.31199645996094,117.75,237.635009765625,131.37620544433594,86.02056121826172,17.142087936401367,60.104373931884766
139.64056396484375,83.52457427978516,211.02999877929688,164.77349853515625,336.8800048828125,38.599998474121094,174.22166442871094,81.04904174804688,141.52149963378906,113.93000030517578,238.9405975341797,132.98757934570312,86.34639739990234,17.516817092895508,60.64647674560547
138.607421875,81.18157196044922,215.27999877929688,168.99049377441406,363.9466552734375,39.119998931884766,175.0991668701172,82.90345764160156,141.9499969482422,117.44999694824219,240.28573608398438,134.09165954589844,87.26465606689453,17.538860321044922,61.0308723449707
138.91244506835938,80.75022888183594,221.2899932861328,169.31500244140625,366.5233459472656,40.689998626708984,178.44956970214844,83.58771514892578,143.25,126.26000213623047,245.45858764648438,138.3986053466797,90.07869720458984,17.627031326293945,61.26742935180664
138.28271484375,82.13249969482422,214.94000244140625,166.30099487304688,364.663330078125,39.0,177.26296997070312,82.66545867919922,142.64450073242188,122.38999938964844,246.30918884277344,137.80178833007812,89.88121795654297,17.737247467041016,61.31671142578125
134.13050842285156,80.96589660644531,212.32000732421875,162.99749755859375,359.20001220703125,38.689998626708984,174.1119842529297,82.04071044921875,139.64950561523438,117.2300033569336,244.57830810546875,133.84298706054688,89.82197570800781,17.36251449584961,61.1097297668457
133.13673400878906,81.48548126220703,212.25,163.55999755859375,361.5299987792969,39.310001373291016,173.81283569335938,81.32670593261719,140.6999969482422,118.0199966430664,246.5267791748047,132.8085479736328,90.33541107177734,17.61968231201172,61.96723556518555
133.7270965576172,81.52469635009766,218.85000610351562,168.34649658203125,381.8166809082031,49.970001220703125,177.93106079101562,83.36953735351562,143.6425018310547,124.27999877929688,244.13323974609375,133.62416076660156,86.97831726074219,17.766637802124023,61.641971588134766
132.17086791992188,81.1031494140625,210.13999938964844,164.05499267578125,363.7533264160156,50.97999954223633,174.56069946289062,82.24895477294922,141.06300354003906,122.0199966430664,245.79486083984375,131.5950469970703,83.05842590332031,17.55355453491211,61.57297897338867
130.33709716796875,82.00505828857422,200.82000732421875,158.75599670410156,348.586669921875,50.77000045776367,171.3399200439453,81.435791015625,137.17599487304688,116.08999633789062,248.712646484375,127.67604064941406,82.30801391601562,17.656423568725586,62.19392776489258
129.94058227539062,83.37753295898438,200.16000366210938,157.7845001220703,352.4200134277344,48.029998779296875,171.64901733398438,81.17694854736328,136.46499633789062,114.31999969482422,251.58096313476562,128.6905975341797,82.071044921875,17.435993194580078,62.529048919677734
132.31954956054688,85.13232421875,197.1699981689453,154.4604949951172,341.8299865722656,46.22999954223633,169.60487365722656,80.57962036132812,134.010498046875,110.9000015258789,248.712646484375,127.46714782714844,80.49122619628906,17.737247467041016,62.9134521484375
131.83384704589844,82.20111846923828,195.4499969482422,151.1219940185547,325.30999755859375,47.0099983215332,165.27725219726562,79.40487670898438,129.79649353027344,109.05000305175781,247.7136688232422,124.31404876708984,79.66183471679688,19.096651077270508,62.89373779296875
130.3866424560547,83.91670989990234,194.80999755859375,150.78750610351562,328.98333740234375,44.47999954223633,167.1818084716797,78.97679138183594,128.37449645996094,106.58000183105469,246.44766235351562,124.37372589111328,78.78306579589844,19.028553009033203,63.632965087890625
126.18382263183594,85.10291290283203,195.72000122070312,155.54100036621094,340.7900085449219,45.849998474121094,169.9139862060547,79.39491271972656,130.28599548339844,114.88999938964844,248.5840606689453,126.8106689453125,79.8988037109375,19.16473960876465,63.80052947998047
125.01417541503906,86.10285949707031,189.41000366210938,151.7064971923828,328.3333435058594,45.08000183105469,164.8185577392578,79.09624481201172,127.25299835205078,110.30999755859375,247.7730255126953,132.74887084960938,78.4967269897461,19.28316307067871,64.08636474609375
127.33365631103516,86.80870056152344,187.00999450683594,152.78500366210938,334.7633361816406,48.45000076293945,164.5991973876953,77.8717269897461,127.96099853515625,105.73999786376953,248.31700134277344,130.92861938476562,78.595458984375,19.204212188720703,63.51469421386719
129.97032165527344,86.03424072265625,191.38999938964844,158.11549377441406,342.7166748046875,46.15999984741211,166.9225311279297,79.20575714111328,130.531005859375,111.18000030517578,252.60958862304688,136.31973266601562,80.19502258300781,19.23381996154785,64.1356430053711
130.42630004882812,86.23030090332031,186.22999572753906,153.9980010986328,325.73333740234375,46.720001220703125,166.75302124023438,79.93251037597656,128.24549865722656,103.69999694824219,253.0546875,135.14601135253906,79.15827178955078,19.17460823059082,65.01286315917969
129.4152374267578,85.31858825683594,177.22999572753906,148.29600524902344,336.260009765625,47.08000183105469,165.94532775878906,79.1261215209961,124.9375,100.94999694824219,252.46124267578125,134.73822021484375,77.96353912353516,19.944355010986328,65.25927734375
125.6981201171875,83.4559555053711,171.42999267578125,144.35000610351562,335.01666259765625,48.93000030517578,161.3285369873047,75.87067413330078,119.61399841308594,100.16999816894531,247.43673706054688,128.38226318359375,76.93666076660156,19.263425827026367,64.31305694580078
125.6584701538086,80.64239501953125,174.57000732421875,146.07400512695312,332.67333984375,51.70000076293945,162.41543579101562,76.63725280761719,123.25,102.44000244140625,250.11712646484375,127.25827026367188,76.99591064453125,19.253557205200195,64.99315643310547
121.94134521484375,80.67180633544922,170.0800018310547,139.39100646972656,292.1400146484375,49.68000030517578,156.352783203125,74.1782455444336,119.50599670410156,98.36000061035156,245.86410522460938,119.8778076171875,74.67556762695312,19.046316146850586,64.11593627929688
120.35537719726562,82.97559356689453,174.67999267578125,138.16700744628906,293.836669921875,48.63999938964844,156.12344360351562,74.42713928222656,115.02050018310547,97.62000274658203,244.43983459472656,120.5939712524414,73.79679107666016,18.819339752197266,64.61860656738281
122.258544921875,85.48524475097656,185.74000549316406,144.59649658203125,292.5033264160156,49.11000061035156,163.1732635498047,75.80098724365234,119.4114990234375,102.55999755859375,251.41282653808594,126.3730239868164,75.61357879638672,19.16473960876465,65.23956298828125
118.31344604492188,83.57359313964844,175.94000244140625,124.28150177001953,290.2533264160156,49.02000045776367,157.20034790039062,73.07318878173828,114.96649932861328,99.56999969482422,246.43777465820312,124.03553771972656,73.69805908203125,18.61210060119629,63.6822509765625
119.39388275146484,84.71078491210938,177.57000732421875,124.5,300.9800109863281,49.13999938964844,157.50946044921875,73.67051696777344,117.15699768066406,104.79000091552734,243.94529724121094,125.40818786621094,74.4188461303711,18.868684768676758,62.529048919677734
121.95126342773438,86.45578002929688,178.36000061035156,124.25350189208984,303.0833435058594,48.869998931884766,159.02513122558594,72.96367645263672,118.12950134277344,103.52999877929688,243.1837158203125,122.2053451538086,73.3919677734375,19.0759220123291,62.17422103881836
125.9855728149414,89.8967514038086,185.47999572753906,125.92849731445312,317.5400085449219,49.060001373291016,165.54649353027344,74.87512969970703,122.57499694824219,108.9800033569336,251.54139709472656,125.3882827758789,80.6097183227539,19.687774658203125,64.0962142944336
122.83345794677734,88.53408813476562,172.3000030517578,116.40699768066406,291.09332275390625,50.36000061035156,156.3228759765625,72.47586059570312,116.74649810791016,100.83999633789062,246.2003936767578,117.99787902832031,76.5022201538086,19.687774658203125,63.58368682861328
122.63521575927734,89.88695526123047,169.6999969482422,114.77249908447266,288.54998779296875,49.79999923706055,157.06182861328125,72.167236328125,115.66000366210938,96.37999725341797,248.04006958007812,113.87993621826172,75.55432891845703,19.766721725463867,63.81038284301758
120.79151916503906,82.79912567138672,163.60000610351562,108.78900146484375,262.3699951171875,47.959999084472656,151.8490753173828,71.22147369384766,113.08399963378906,92.33999633789062,244.78602600097656,110.61741638183594,72.56256866455078,19.29302978515625,63.6822509765625
117.84756469726562,83.34811401367188,167.14999389648438,108.85900115966797,266.67999267578125,47.2599983215332,154.29566955566406,72.20706176757812,114.58450317382812,90.68000030517578,242.99578857421875,108.90657806396484,70.9531478881836,19.10552978515625,63.09086608886719
117.10414123535156,85.08331298828125,161.27000427246094,105.37200164794922,244.6666717529297,46.09000015258789,146.29678344726562,70.71373748779297,113.96099853515625,84.80000305175781,241.7594451904297,107.3449478149414,69.17585754394531,19.17460823059082,63.38655471801758
117.00502014160156,85.46955871582031,160.4199981689453,106.93049621582031,242.6666717529297,45.08000183105469,142.36224365234375,70.41507720947266,113.16100311279297,84.97000122070312,241.52207946777344,107.32505798339844,69.50399017333984,19.460796356201172,63.58368682861328
118.04580688476562,88.00492095947266,166.91000366210938,113.05500030517578,256.5299987792969,40.720001220703125,146.90594482421875,70.85311889648438,116.5155029296875,94.83999633789062,242.36277770996094,112.40782928466797,75.17169189453125,19.579219818115234,64.77630615234375
117.22309112548828,90.0748062133789,164.1199951171875,110.81050109863281,241.4566650390625,37.38999938964844,145.33811950683594,69.39962005615234,114.7925033569336,88.91999816894531,241.3737030029297,112.00001525878906,72.00970458984375,20.013437271118164,65.01286315917969
121.10871887207031,91.22364807128906,163.72999572753906,115.36849975585938,253.8699951171875,38.31999969482422,149.03298950195312,71.55995178222656,116.70149993896484,90.94000244140625,238.99005126953125,115.28243255615234,73.3023452758789,20.299623489379883,64.83544921875
119.03704071044922,89.77770233154297,157.3300018310547,107.11250305175781,236.60333251953125,36.849998474121094,140.6246795654297,67.99590301513672,112.4010009765625,84.69000244140625,228.52565002441406,108.78722381591797,70.87616729736328,19.964092254638672,60.32121658325195
117.27264404296875,90.26298522949219,155.60000610351562,107.31900024414062,236.47332763671875,37.290000915527344,137.15948486328125,66.74150848388672,110.74549865722656,90.94000244140625,226.49803161621094,105.87284088134766,71.5224838256836,19.944355010986328,59.13844680786133
116.31114959716797,90.9760513305664,159.64999389648438,107.59100341796875,221.3000030517578,38.290000915527344,137.39913940429688,68.32442474365234,109.31300354003906,89.73999786376953,231.35438537597656,107.42452239990234,72.97421264648438,20.131858825683594,60.104373931884766
123.50749206542969,92.98651885986328,160.32000732421875,107.55699920654297,224.96665954589844,37.86000061035156,142.91148376464844,69.7281494140625,111.66649627685547,89.33000183105469,235.3997039794922,108.05116271972656,73.00404357910156,20.467390060424805,61.95738220214844
125.25206756591797,93.49161529541016,156.92999267578125,104.0999984741211,209.3866729736328,35.7599983215332,140.16529846191406,68.72264862060547,105.9260025024414,94.33999633789062,241.84848022460938,106.71830749511719,72.30801391601562,20.881868362426758,63.10071563720703
126.12434387207031,95.37332916259766,159.64999389648438,106.7750015258789,219.60000610351562,37.15999984741211,140.32508850097656,69.51908874511719,105.8395004272461,102.33999633789062,241.3440399169922,107.62345123291016,72.06937408447266,21.02002716064453,63.150001525878906
128.30506896972656,95.7100601196289,162.4600067138672,111.07749938964844,235.91000366210938,39.52000045776367,143.58055114746094,71.3409423828125,108.2959976196289,107.0,245.37945556640625,112.33819580078125,74.06797790527344,21.039766311645508,63.376705169677734
130.1190185546875,96.65090942382812,165.10000610351562,115.14649963378906,253.2100067138672,40.16999816894531,149.43243408203125,72.45594787597656,112.79900360107422,110.41999816894531,249.11814880371094,115.37194061279297,76.27540588378906,21.010160446166992,63.751243591308594
131.07058715820312,95.07621765136719,160.24000549316406,120.20950317382812,252.75332641601562,39.599998474121094,148.633544921875,71.59977722167969,114.03900146484375,107.44999694824219,249.45445251464844,118.21670532226562,78.05526733398438,21.010160446166992,62.469913482666016
128.77093505859375,96.89850616455078,176.07000732421875,121.68399810791016,246.7899932861328,39.29999923706055,148.50372314453125,71.28120422363281,114.13700103759766,107.6500015258789,246.5564727783203,118.04761505126953,75.84783935546875,20.94108009338379,62.164363861083984
130.84262084960938,96.73014068603516,188.39999389648438,125.51100158691406,258.3333435058594,39.90999984741211,151.00025939941406,72.81434631347656,117.74600219726562,112.23999786376953,247.64443969726562,122.7524185180664,78.97004699707031,20.911474227905273,62.81488800048828
129.0187530517578,98.136474609375,184.91000366210938,122.3499984741211,234.51666259765625,40.15999984741211,145.1783447265625,71.4703598022461,114.56400299072266,109.41999816894531,247.0079345703125,120.60358428955078,78.6021499633789,20.625286102294922,62.065799713134766
128.59251403808594,97.88888549804688,182.8699951171875,124.79000091552734,238.27999877929688,39.560001373291016,145.93728637695312,72.64510345458984,117.010498046875,111.01000213623047,246.71951293945312,119.88565063476562,78.53254699707031,20.66476058959961,61.96723556518555
128.92955017089844,102.37529754638672,187.14999389648438,123.0,238.8866729736328,40.130001068115234,148.50372314453125,72.3663558959961,117.22949981689453,115.04000091552734,247.58477783203125,121.32151794433594,79.01976776123047,20.862131118774414,62.34177780151367
126.877685546875,103.58354949951172,189.19000244140625,121.18000030517578,241.86666870117188,40.439998626708984,147.75477600097656,71.06217956542969,117.23799896240234,115.45999908447266,244.2729034423828,122.04943084716797,78.02543640136719,20.773313522338867,61.98694610595703
124.21126556396484,101.34530639648438,187.11000061035156,116.1500015258789,239.7066650390625,39.529998779296875,142.442138671875,68.91180419921875,114.91799926757812,110.4000015258789,240.84169006347656,118.26031494140625,78.46294403076172,20.605548858642578,60.91259765625
118.50177764892578,99.49329376220703,178.4499969482422,109.6500015258789,232.22999572753906,38.97999954223633,136.93978881835938,66.841064453125,111.42749786376953,109.06999969482422,236.08770751953125,114.40140533447266,75.24129486083984,20.418046951293945,60.5281982421875
114.97298431396484,94.92765808105469,166.02999877929688,103.66999816894531,215.73666381835938,37.029998779296875,131.6970672607422,63.76482391357422,106.87650299072266,103.31999969482422,237.17176818847656,110.12368774414062,71.9500503540039,19.50027084350586,60.459205627441406
113.0599136352539,95.17525482177734,164.4499969482422,102.30999755859375,220.88999938964844,37.220001220703125,132.57583618164062,70.40512084960938,107.19400024414062,106.86000061035156,237.46018981933594,110.40288543701172,71.90032958984375,19.194345474243164,58.801292419433594
114.39807891845703,93.97689819335938,168.5500030517578,107.66999816894531,233.0,37.9900016784668,135.2421417236328,69.38966369628906,110.3905029296875,112.93000030517578,237.59942626953125,113.11509704589844,73.76968383789062,19.184476852416992,59.23810577392578
112.43544006347656,90.51057434082031,159.85000610351562,103.66000366210938,213.10000610351562,37.36000061035156,129.8795928955078,68.40406799316406,106.63600158691406,106.08999633789062,233.90963745117188,106.81319427490234,70.54803466796875,18.710784912109375,58.64244842529297
112.0389404296875,85.29129028320312,163.25999450683594,106.22000122070312,216.75999450683594,37.779998779296875,131.37750244140625,67.4184799194336,107.8655014038086,110.0,233.1040496826172,107.03256225585938,71.46282958984375,19.12526512145996,58.99984359741211
114.81439208984375,90.59971618652344,166.8300018310547,108.68000030517578,237.0366668701172,38.90999984741211,135.68153381347656,67.37865447998047,112.01499938964844,113.81999969482422,238.28567504882812,108.36872863769531,72.5466537475586,19.697641372680664,60.260650634765625
114.17008972167969,87.0145492553711,167.4499969482422,108.94999694824219,236.086669921875,38.529998779296875,135.16226196289062,66.23377990722656,112.03399658203125,115.16999816894531,241.73678588867188,104.61949157714844,72.88472747802734,20.05290985107422,60.7073974609375
112.92113494873047,84.39004516601562,173.0500030517578,112.44000244140625,235.07000732421875,38.68000030517578,138.0782012939453,67.3288803100586,112.68450164794922,117.66999816894531,242.2539520263672,107.690673828125,74.77395629882812,20.33909797668457,61.43210983276367
116.29132843017578,86.06378173828125,185.9199981689453,116.45999908447266,245.7066650390625,39.40999984741211,141.4635009765625,70.38520812988281,118.53800201416016,122.63999938964844,246.55043029785156,112.58661651611328,77.66747283935547,20.71410369873047,62.583717346191406
115.35956573486328,88.17328643798828,181.30999755859375,113.22000122070312,244.9199981689453,39.189998626708984,141.4635009765625,70.09650421142578,116.62249755859375,119.81999969482422,245.68516540527344,110.18351745605469,77.23991394042969,20.506864547729492,62.454654693603516
114.80448150634766,90.61951446533203,171.4600067138672,107.4000015258789,232.663330078125,38.790000915527344,137.24935913085938,68.27465057373047,112.57150268554688,113.12999725341797,241.50804138183594,102.48562622070312,75.90750122070312,20.33909797668457,61.82921600341797
114.2890396118164,87.27204895019531,170.61000061035156,108.91999816894531,228.49000549316406,37.79999923706055,139.036865234375,68.90184020996094,112.25650024414062,111.87000274658203,246.3913116455078,102.95427703857422,75.99699401855469,20.67462921142578,62.27595901489258
111.62262725830078,84.81591033935547,165.0399932861328,106.20999908447266,224.47332763671875,37.38999938964844,136.5303497314453,69.55890655517578,109.37249755859375,107.97000122070312,245.53599548339844,101.90727996826172,75.95721435546875,20.68449592590332,62.454654693603516
113.05000305175781,86.70753479003906,168.1999969482422,109.55999755859375,227.26333618164062,38.22999954223633,138.73727416992188,70.55445861816406,109.08100128173828,110.97000122070312,251.58290100097656,100.89020538330078,78.81095886230469,21.029895782470703,63.91401290893555
112.62000274658203,83.99388885498047,172.1999969482422,113.5,233.06666564941406,38.380001068115234,141.36363220214844,71.66946411132812,113.88700103759766,120.41999816894531,250.91653442382812,104.0212173461914,79.0694808959961,20.89173698425293,62.82197570800781
111.88999938964844,82.4786148071289,172.72999572753906,114.33000183105469,231.73333740234375,38.209999084472656,142.7217559814453,71.3409423828125,115.2135009765625,117.05999755859375,250.091064453125,103.93147277832031,78.41322326660156,20.812789916992188,62.95103454589844
114.72000122070312,85.11302185058594,176.63999938964844,116.33000183105469,244.5433349609375,38.790000915527344,146.14700317382812,71.51017761230469,119.30599975585938,120.73999786376953,251.56300354003906,107.82029724121094,78.79106903076172,20.871999740600586,62.454654693603516
114.36000061035156,85.25167846679688,175.5,115.54000091552734,250.76333618164062,36.810001373291016,146.83602905273438,71.55000305175781,120.16850280761719,119.80000305175781,251.8613739013672,107.6208724975586,78.83084106445312,20.799999237060547,62.68299102783203
112.86000061035156,84.81591033935547,174.36000061035156,111.75,234.3433380126953,32.650001525878906,144.66903686523438,71.56999969482422,116.52249908447266,108.37999725341797,251.90113830566406,104.80895233154297,77.45866394042969,20.65999984741211,62.48443603515625
112.97000122070312,83.68687438964844,166.3300018310547,109.22000122070312,233.07000732421875,34.060001373291016,145.6576690673828,70.41000366210938,114.84950256347656,107.98999786376953,250.11094665527344,103.46282196044922,77.3194580078125,20.600000381469727,62.216392517089844
111.91000366210938,84.02360534667969,163.49000549316406,110.4000015258789,237.0399932861328,36.75,145.28819274902344,70.02999877929688,112.18699645996094,101.01000213623047,251.29446411132812,104.80895233154297,77.47854614257812,20.450000762939453,61.92849349975586
108.0,82.3399658203125,161.0399932861328,110.62999725341797,238.31333923339844,36.290000915527344,148.26405334472656,69.44999694824219,111.44000244140625,97.3499984741211,251.224853515625,102.92436981201172,77.7569580078125,20.329999923706055,61.72993850708008
112.94999694824219,83.72649383544922,167.3800048828125,113.55000305175781,240.06666564941406,37.7400016784668,149.96170043945312,70.73999786376953,112.76699829101562,99.8499984741211,253.62171936035156,104.4001235961914,79.1689224243164,20.56999969482422,62.04762268066406
111.79000091552734,85.27147674560547,167.88999938964844,113.76000213623047,240.54666137695312,38.40999984741211,146.86599731445312,70.20999908447266,109.91000366210938,98.91999816894531,251.0458221435547,103.64230346679688,79.77546691894531,20.530000686645508,61.20377731323242
114.55999755859375,87.42059326171875,173.80999755859375,118.20999908447266,245.52999877929688,39.4900016784668,150.79054260253906,72.23999786376953,114.62000274658203,102.08000183105469,255.10362243652344,108.87726593017578,82.08232116699219,20.799999237060547,62.0774040222168
114.54000091552734,88.38126373291016,182.4499969482422,122.7699966430664,247.5,39.599998474121094,152.8277130126953,72.58999633789062,114.69999694824219,107.08999633789062,253.19407653808594,110.7917709350586,82.7982406616211,20.479999542236328,61.05486297607422
115.31999969482422,86.90560150146484,185.35000610351562,124.62999725341797,271.7066650390625,39.52000045776367,155.134521484375,74.54000091552734,115.04000091552734,110.8499984741211,252.09011840820312,111.30030822753906,83.06671142578125,18.920000076293945,60.91587448120117
114.76000213623047,86.24205017089844,182.47000122070312,122.41999816894531,272.24334716796875,39.84000015258789,153.87625122070312,74.9000015258789,108.36000061035156,106.55000305175781,252.60728454589844,108.8074722290039,83.11642456054688,18.399999618530273,61.14421081542969
115.22000122070312,89.11415100097656,177.2899932861328,121.13999938964844,268.4333190917969,39.2400016784668,152.7378387451172,74.86000061035156,108.20999908447266,106.0999984741211,249.01693725585938,108.96701049804688,81.03826904296875,18.530000686645508,61.739864349365234
113.41999816894531,88.76750946044922,170.4600067138672,114.80999755859375,258.8599853515625,39.34000015258789,151.3897247314453,74.02999877929688,105.44000244140625,100.33000183105469,255.69039916992188,104.89868927001953,79.85501098632812,18.299999237060547,62.75248336791992
115.23999786376953,90.6888427734375,180.3000030517578,120.97000122070312,274.82000732421875,39.849998474121094,156.572509765625,75.87000274658203,113.5999984741211,105.91000366210938,257.4806213378906,107.55107879638672,82.48999786376953,18.389999389648438,62.55392837524414
114.80999755859375,91.74855041503906,181.2899932861328,122.27999877929688,280.8999938964844,40.88999938964844,157.13174438476562,77.04000091552734,114.58999633789062,106.22000122070312,262.0257263183594,111.90856170654297,84.1903076171875,18.579999923706055,63.59632873535156
115.36000061035156,95.99726867675781,184.02000427246094,134.9499969482422,297.1499938964844,41.61000061035156,162.28457641601562,77.83999633789062,116.63999938964844,103.86000061035156,261.93621826171875,114.59085083007812,84.2996826171875,18.780000686645508,63.70553207397461
114.20999908447266,93.57084655761719,182.97999572753906,135.38999938964844,297.27667236328125,40.88999938964844,161.2859649658203,77.44000244140625,115.4800033569336,105.38999938964844,262.7915344238281,113.9726333618164,84.428955078125,18.729999542236328,64.0530014038086
112.43000030517578,93.16478729248047,183.7899932861328,134.16000366210938,300.586669921875,40.97999954223633,159.7880401611328,76.3499984741211,115.9000015258789,108.16000366210938,259.62884521484375,111.44987487792969,83.23574829101562,18.360000610351562,63.17937088012695
113.61000061035156,90.14413452148438,189.64999389648438,139.52000427246094,307.39666748046875,41.0,165.89956665039062,77.37000274658203,118.77999877929688,112.97000122070312,260.6631774902344,113.95269012451172,86.77557373046875,18.3700008392334,63.45734405517578
112.36000061035156,86.35099792480469,191.27000427246094,142.57000732421875,308.6333312988281,41.060001373291016,165.5800018310547,77.4000015258789,118.87000274658203,112.86000061035156,259.2210998535156,114.15211486816406,86.38778686523438,18.270000457763672,63.20915222167969
115.76000213623047,87.59886169433594,190.1699981689453,140.8000030517578,288.1700134277344,42.52000045776367,165.35000610351562,77.3499984741211,118.22000122070312,113.8499984741211,257.8187561035156,113.54386138916016,85.24430847167969,18.350000381469727,62.9212532043457
